game_id,drive_number,field_pos,time_remaining,is_half_one,is_half_two,UTM,score_differential,pos_team TOL,def_time TOL,result,yds_gained / 10,actual_yds_gained,field_goal_attempt,field_goal_distance
2012093012 - 10975,9,67,462,1,0,0,0,3,2,fourth_down,0,6,0,NA
2012093012 - 10979,10,70,364,1,0,0,0,2,3,touchdown,NA,NA,0,NA
2012093012 - 10994,11,87,99,1,0,1,-7,2,2,fourth_down,8,81,1,25
2012093012 - 11008,13,80,1796,0,1,0,4,3,3,fourth_down,7,78,1,20
2012093012 - 11019,14,57,1486,0,1,0,-7,3,3,touchdown,NA,NA,0,NA
2012093012 - 11029,15,80,1228,0,1,0,0,3,3,fourth_down,5,50,1,48
2012093012 - 11039,16,49,1019,0,1,0,-3,3,2,turnover,NA,NA,0,NA
2012093012 - 11046,17,91,889,0,1,0,3,2,2,fourth_down,7,74,1,35
2012093012 - 11058,18,83,559,0,1,0,-6,2,2,touchdown,NA,NA,0,NA
2012093012 - 11065,19,83,398,0,1,0,-1,2,2,fourth_down,7,75,1,26
2012093012 - 11081,20,65,103,0,1,1,-2,0,2,fourth_down,2,29,1,-54
2012093012 - 11081,20,65,103,0,1,1,-2,0,2,end_of_half,NA,NA,0,NA
2012100100 - 11096,1,80,1800,1,0,0,0,3,3,fourth_down,3,33,0,NA
2012100100 - 11106,2,94,1472,1,0,0,0,3,3,fourth_down,4,41,0,NA
2012100100 - 11118,3,84,1104,1,0,0,0,3,2,fourth_down,2,25,0,NA
2012100100 - 11123,4,81,970,1,0,0,0,2,3,fourth_down,0,3,0,NA
2012100100 - 11128,5,74,890,1,0,0,0,3,2,fourth_down,3,36,0,NA
2012100100 - 11135,6,94,682,1,0,0,0,2,3,fourth_down,6,69,1,43
2012100100 - 11152,7,80,255,1,0,0,-3,3,1,defensive_touchdown,NA,NA,0,NA
2012100100 - 11156,8,80,158,1,0,0,-9,3,1,touchdown,NA,NA,0,NA
2012100100 - 11171,9,73,14,1,0,1,2,0,1,end_of_half,NA,NA,0,NA
2012100100 - 11174,10,73,1793,0,1,0,2,3,3,touchdown,NA,NA,0,NA
2012100100 - 11181,11,80,1614,0,1,0,-9,3,3,turnover,NA,NA,0,NA
2012100100 - 11188,12,94,1389,0,1,0,9,3,3,turnover,NA,NA,0,NA
2012100100 - 11192,13,27,1285,0,1,0,-9,3,3,defensive_touchdown,NA,NA,0,NA
2012100100 - 11194,14,80,1271,0,1,0,-15,3,3,fourth_down,5,58,1,39
2012100100 - 11205,15,81,1024,0,1,0,12,3,3,fourth_down,7,77,1,21
2012100100 - 11218,16,85,677,0,1,0,-15,3,3,turnover,NA,NA,0,NA
2012100100 - 11227,17,67,510,0,1,0,15,3,3,touchdown,NA,NA,0,NA
2012100100 - 11238,18,83,381,0,1,0,-22,0,3,turnover,NA,NA,0,NA
2012100100 - 11240,19,43,351,0,1,0,22,3,0,fourth_down,0,1,0,NA
2012100100 - 11246,20,89,183,0,1,0,-22,0,2,touchdown,NA,NA,0,NA
2012100100 - 11259,21,48,34,0,1,1,14,2,0,end_of_half,NA,NA,0,NA
2012100400 - 11262,1,69,1792,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2012100400 - 11269,2,80,1659,1,0,0,-7,3,3,fourth_down,6,63,1,35
2012100400 - 11288,3,80,1095,1,0,0,4,3,3,fourth_down,0,6,0,NA
2012100400 - 11292,4,71,1002,1,0,0,-4,3,3,fourth_down,1,14,0,NA
2012100400 - 11297,5,92,865,1,0,0,4,3,3,fourth_down,1,10,0,NA
2012100400 - 11302,6,86,801,1,0,0,-4,3,3,fourth_down,0,4,0,NA
2012100400 - 11306,7,50,743,1,0,0,4,3,3,fourth_down,1,14,1,53
2012100400 - 11312,8,80,645,1,0,0,-7,3,3,fourth_down,3,30,0,NA
2012100400 - 11319,9,96,545,1,0,0,7,3,3,fourth_down,0,5,0,NA
2012100400 - 11323,10,50,453,1,0,0,-7,3,3,fourth_down,2,28,1,-40
2012100400 - 11323,10,50,453,1,0,0,-7,3,3,fourth_down,-1,-13,0,NA
2012100400 - 11338,11,94,98,1,0,1,-7,3,3,fourth_down,3,37,0,NA
2012100400 - 11350,13,80,1800,0,1,0,-7,3,3,fourth_down,0,0,0,NA
2012100400 - 11354,14,64,1700,0,1,0,7,3,3,fourth_down,0,-5,0,NA
2012100400 - 11359,15,87,1643,0,1,0,-7,3,3,fourth_down,0,-2,0,NA
2012100400 - 11363,16,57,1575,0,1,0,7,3,3,turnover,NA,NA,0,NA
2012100400 - 11372,17,80,1292,0,1,0,-7,3,3,fourth_down,3,38,0,NA
2012100400 - 11383,18,89,1039,0,1,0,7,3,3,touchdown,NA,NA,0,NA
2012100400 - 11396,19,80,709,0,1,0,-14,3,3,fourth_down,7,74,0,NA
2012100400 - 11411,20,97,325,0,1,0,14,2,3,fourth_down,0,6,0,NA
2012100400 - 11416,21,38,193,0,1,0,-14,3,1,fourth_down,2,25,0,NA
2012100400 - 11422,22,80,129,0,1,0,14,1,3,fourth_down,0,-1,0,NA
2012100400 - 11428,23,45,101,0,1,1,-14,1,1,turnover,NA,NA,0,NA
2012100400 - 11429,24,47,92,0,1,1,14,1,1,end_of_half,NA,NA,0,NA
2012100701 - 11434,1,84,1796,1,0,0,0,3,3,fourth_down,4,41,0,NA
2012100701 - 11446,2,82,1486,1,0,0,0,3,3,fourth_down,0,-5,0,NA
2012100701 - 11450,3,61,1367,1,0,0,0,3,3,turnover,NA,NA,0,NA
2012100701 - 11457,4,80,1236,1,0,0,0,3,3,fourth_down,1,19,0,NA
2012100701 - 11468,5,75,965,1,0,0,0,3,3,turnover,NA,NA,0,NA
2012100701 - 11471,6,34,902,1,0,0,0,3,3,fourth_down,0,0,0,NA
2012100701 - 11476,7,66,877,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2012100701 - 11496,8,80,301,1,0,0,-7,3,3,fourth_down,2,20,0,NA
2012100701 - 11502,9,79,154,1,0,0,7,3,3,fourth_down,7,77,1,20
2012100701 - 11523,10,92,1796,0,1,0,10,3,3,fourth_down,2,28,0,NA
2012100701 - 11533,11,80,1522,0,1,0,-10,3,3,touchdown,NA,NA,0,NA
2012100701 - 11544,12,60,1283,0,1,0,3,2,3,fourth_down,0,3,0,NA
2012100701 - 11548,13,87,1221,0,1,0,-3,3,2,fourth_down,0,5,0,NA
2012100701 - 11552,14,67,1156,0,1,0,3,2,3,fourth_down,5,51,1,34
2012100701 - 11563,15,79,881,0,1,0,-6,3,2,touchdown,NA,NA,0,NA
2012100701 - 11583,16,80,393,0,1,0,-1,2,1,fourth_down,6,64,1,34
2012100702 - 11603,1,80,1800,1,0,0,0,3,3,fourth_down,2,29,0,NA
2012100702 - 11610,2,91,1646,1,0,0,0,3,3,fourth_down,2,24,0,NA
2012100702 - 11617,3,84,1440,1,0,0,0,3,3,fourth_down,4,40,0,NA
2012100702 - 11626,4,56,1180,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2012100702 - 11635,5,80,1027,1,0,0,-7,3,3,fourth_down,0,9,0,NA
2012100702 - 11639,6,65,911,1,0,0,7,3,3,touchdown,NA,NA,0,NA
2012100702 - 11651,7,80,745,1,0,0,-14,2,3,fourth_down,1,10,0,NA
2012100702 - 11659,8,68,620,1,0,0,14,3,2,fourth_down,0,1,0,NA
2012100702 - 11663,9,69,570,1,0,0,-14,2,3,fourth_down,6,63,1,24
2012100702 - 11672,10,66,375,1,0,0,11,3,2,touchdown,NA,NA,0,NA
2012100702 - 11679,11,80,261,1,0,0,-18,2,3,fourth_down,4,45,1,-53
2012100702 - 11679,11,80,261,1,0,0,-18,2,3,fourth_down,2,29,0,NA
2012100702 - 11696,12,85,56,1,0,1,-18,2,2,fourth_down,2,22,0,NA
2012100702 - 11703,13,83,16,1,0,1,18,2,2,end_of_half,NA,NA,0,NA
2012100702 - 11706,14,80,1800,0,1,0,18,3,3,turnover,NA,NA,0,NA
2012100702 - 11710,15,39,1699,0,1,0,-18,3,3,touchdown,NA,NA,0,NA
2012100702 - 11717,16,80,1566,0,1,0,11,3,3,fourth_down,0,-8,0,NA
2012100702 - 11721,17,70,1508,0,1,0,-11,3,3,fourth_down,3,38,1,50
2012100702 - 11730,18,83,1357,0,1,0,8,3,3,fourth_down,4,49,1,-52
2012100702 - 11730,18,83,1357,0,1,0,8,3,3,touchdown,NA,NA,0,NA
2012100702 - 11750,19,80,918,0,1,0,2,2,3,fourth_down,0,-1,0,NA
2012100702 - 11756,20,55,866,0,1,0,-2,3,2,turnover,NA,NA,0,NA
2012100702 - 11761,21,71,788,0,1,0,2,2,2,fourth_down,2,22,0,NA
2012100702 - 11766,22,85,687,0,1,0,-2,2,2,fourth_down,7,75,1,28
2012100702 - 11775,23,74,478,0,1,0,-1,2,2,fourth_down,1,16,0,NA
2012100702 - 11780,24,94,347,0,1,0,1,2,2,fourth_down,0,1,0,NA
2012100702 - 11784,25,49,284,0,1,0,-1,2,2,touchdown,NA,NA,0,NA
2012100702 - 11788,26,80,270,0,1,0,-5,2,2,touchdown,NA,NA,0,NA
2012100702 - 11807,27,80,35,0,1,1,-3,2,0,fourth_down,4,47,1,-51
2012100702 - 11807,27,80,35,0,1,1,-3,2,0,end_of_half,NA,NA,0,NA
2012100703 - 11817,1,86,1794,1,0,0,0,3,3,turnover,NA,NA,0,NA
2012100703 - 11818,2,22,1785,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2012100703 - 11822,3,78,1742,1,0,0,-7,3,3,fourth_down,2,21,0,NA
2012100703 - 11830,4,80,1634,1,0,0,7,3,3,touchdown,NA,NA,0,NA
2012100703 - 11837,5,92,1498,1,0,0,-14,3,3,touchdown,NA,NA,0,NA
2012100703 - 11853,6,64,1095,1,0,0,7,2,3,fourth_down,5,50,1,32
2012100703 - 11867,7,79,812,1,0,0,-10,3,1,fourth_down,6,68,1,29
2012100703 - 11882,8,80,406,1,0,0,7,1,3,turnover,NA,NA,0,NA
2012100703 - 11889,9,40,226,1,0,0,-7,3,1,touchdown,NA,NA,0,NA
2012100703 - 11893,10,29,157,1,0,0,0,3,1,touchdown,NA,NA,0,NA
2012100703 - 11901,11,83,65,1,0,1,-7,1,3,fourth_down,0,0,0,NA
2012100703 - 11909,12,58,17,1,0,1,7,1,1,fourth_down,3,36,1,40
2012100703 - 11914,13,73,1795,0,1,0,-10,3,3,fourth_down,2,28,0,NA
2012100703 - 11923,14,95,1519,0,1,0,10,3,3,touchdown,NA,NA,0,NA
2012100703 - 11934,15,30,1195,0,1,0,-17,3,3,fourth_down,0,7,1,41
2012100703 - 11939,16,83,1101,0,1,0,14,3,3,fourth_down,3,32,0,NA
2012100703 - 11948,17,80,942,0,1,0,-14,3,3,fourth_down,0,4,0,NA
2012100703 - 11953,18,79,878,0,1,0,14,3,3,turnover,NA,NA,0,NA
2012100703 - 11956,19,27,773,0,1,0,-14,3,3,turnover,NA,NA,0,NA
2012100703 - 11966,20,80,545,0,1,0,14,3,3,touchdown,NA,NA,0,NA
2012100703 - 11974,21,76,334,0,1,0,-21,3,3,touchdown,NA,NA,0,NA
2012100703 - 11983,22,51,235,0,1,0,14,3,3,end_of_half,NA,NA,0,NA
2012100700 - 11997,1,92,1790,1,0,0,0,3,3,fourth_down,3,39,0,NA
2012100700 - 12010,2,80,1450,1,0,0,0,3,3,fourth_down,3,30,0,NA
2012100700 - 12017,3,85,1284,1,0,0,0,3,3,fourth_down,0,3,0,NA
2012100700 - 12021,4,79,1216,1,0,0,0,3,3,fourth_down,0,3,0,NA
2012100700 - 12025,5,80,1126,1,0,0,0,3,3,fourth_down,2,23,0,NA
2012100700 - 12032,6,80,907,1,0,0,0,3,3,fourth_down,3,34,0,NA
2012100700 - 12040,7,89,747,1,0,0,0,3,3,defensive_touchdown,NA,NA,0,NA
2012100700 - 12047,8,80,605,1,0,0,-6,3,3,turnover,NA,NA,0,NA
2012100700 - 12057,9,68,295,1,0,0,6,3,3,fourth_down,5,55,1,-31
2012100700 - 12057,9,68,295,1,0,0,6,3,3,touchdown,NA,NA,0,NA
2012100700 - 12078,10,80,30,1,0,1,-1,3,1,end_of_half,NA,NA,0,NA
2012100700 - 12085,11,78,1796,0,1,0,-1,3,3,fourth_down,2,23,0,NA
2012100700 - 12092,12,98,1569,0,1,0,1,3,3,fourth_down,0,6,0,NA
2012100700 - 12096,13,39,1465,0,1,0,-1,3,3,fourth_down,3,34,1,23
2012100700 - 12105,14,80,1256,0,1,0,-2,3,3,fourth_down,3,36,0,NA
2012100700 - 12115,15,89,1039,0,1,0,2,3,3,fourth_down,0,3,0,NA
2012100700 - 12119,16,47,955,0,1,0,-2,3,3,touchdown,NA,NA,0,NA
2012100700 - 12128,17,78,797,0,1,0,-5,3,3,touchdown,NA,NA,0,NA
2012100700 - 12133,18,80,744,0,1,0,-2,3,3,fourth_down,4,45,1,53
2012100700 - 12144,19,78,454,0,1,0,-1,3,3,fourth_down,0,7,0,NA
2012100700 - 12148,20,69,340,0,1,0,1,3,3,touchdown,NA,NA,0,NA
2012100700 - 12156,21,69,159,0,1,0,-8,3,3,turnover,NA,NA,0,NA
2012100700 - 12160,22,60,113,0,1,1,8,3,3,fourth_down,0,4,0,NA
2012100700 - 12167,23,80,81,0,1,1,-8,0,3,turnover,NA,NA,0,NA
2012100700 - 12168,24,21,65,0,1,1,8,3,0,end_of_half,NA,NA,0,NA
2012100705 - 12172,1,80,1800,1,0,0,0,3,3,fourth_down,0,-3,0,NA
2012100705 - 12176,2,62,1698,1,0,0,0,3,3,fourth_down,0,-5,0,NA
2012100705 - 12180,3,26,1614,1,0,0,0,3,3,fourth_down,0,2,1,42
2012100705 - 12186,4,72,1528,1,0,0,-3,3,3,turnover,NA,NA,0,NA
2012100705 - 12195,5,79,1293,1,0,0,3,2,3,fourth_down,7,72,1,24
2012100705 - 12210,6,80,913,1,0,0,-6,3,2,fourth_down,0,5,0,NA
2012100705 - 12215,7,74,881,1,0,0,6,2,3,fourth_down,1,12,0,NA
2012100705 - 12223,8,63,663,1,0,0,-6,3,2,touchdown,NA,NA,0,NA
2012100705 - 12234,9,71,408,1,0,0,-1,2,3,turnover,NA,NA,0,NA
2012100705 - 12239,10,47,290,1,0,0,1,3,1,fourth_down,0,9,0,NA
2012100705 - 12244,11,63,169,1,0,0,-1,1,2,fourth_down,1,19,0,NA
2012100705 - 12250,12,98,71,1,0,1,1,2,1,end_of_half,NA,NA,0,NA
2012100705 - 12256,13,80,1800,0,1,0,-1,3,3,turnover,NA,NA,0,NA
2012100705 - 12260,14,36,1692,0,1,0,1,3,3,touchdown,NA,NA,0,NA
2012100705 - 12266,15,89,1634,0,1,0,-8,3,3,fourth_down,0,2,0,NA
2012100705 - 12270,16,50,1574,0,1,0,8,3,3,fourth_down,2,22,1,46
2012100705 - 12279,17,80,1415,0,1,0,-11,2,3,fourth_down,0,9,0,NA
2012100705 - 12283,18,73,1334,0,1,0,11,3,2,fourth_down,3,38,1,-53
2012100705 - 12283,18,73,1334,0,1,0,11,3,2,touchdown,NA,NA,0,NA
2012100705 - 12302,19,80,855,0,1,0,4,3,2,fourth_down,0,1,0,NA
2012100705 - 12306,20,52,758,0,1,0,-4,2,3,fourth_down,1,10,0,NA
2012100705 - 12312,21,97,634,0,1,0,4,2,2,fourth_down,4,44,0,NA
2012100705 - 12322,22,80,361,0,1,0,-4,2,2,fourth_down,5,57,1,-41
2012100705 - 12322,22,80,361,0,1,0,-4,2,2,fourth_down,3,35,0,NA
2012100705 - 12339,23,80,105,0,1,1,-4,0,2,turnover,NA,NA,0,NA
2012100705 - 12343,24,53,82,0,1,1,4,2,0,end_of_half,NA,NA,0,NA
2012100706 - 12347,1,80,1795,1,0,0,0,3,3,fourth_down,0,8,0,NA
2012100706 - 12351,2,79,1692,1,0,0,0,3,3,fourth_down,1,17,0,NA
2012100706 - 12357,3,84,1557,1,0,0,0,3,3,fourth_down,3,35,0,NA
2012100706 - 12364,4,91,1319,1,0,0,0,3,3,fourth_down,0,0,0,NA
2012100706 - 12368,5,75,1233,1,0,0,0,3,3,turnover,NA,NA,0,NA
2012100706 - 12373,6,42,1090,1,0,0,0,3,3,fourth_down,3,32,1,28
2012100706 - 12380,7,65,975,1,0,0,-3,3,3,turnover,NA,NA,0,NA
2012100706 - 12390,8,71,748,1,0,0,3,3,3,fourth_down,2,25,0,NA
2012100706 - 12400,9,65,541,1,0,0,-3,2,3,fourth_down,5,53,1,30
2012100706 - 12416,10,80,168,1,0,0,0,3,1,fourth_down,2,22,0,NA
2012100706 - 12426,11,81,64,1,0,1,0,1,3,fourth_down,3,38,0,NA
2012100706 - 12439,13,29,1794,0,1,0,0,3,3,turnover,NA,NA,0,NA
2012100706 - 12446,14,88,1601,0,1,0,0,3,3,fourth_down,8,80,1,26
2012100706 - 12455,15,78,1373,0,1,0,-3,3,3,fourth_down,0,5,0,NA
2012100706 - 12459,16,75,1250,0,1,0,3,3,3,turnover,NA,NA,0,NA
2012100706 - 12462,17,36,1168,0,1,0,-3,3,3,turnover,NA,NA,0,NA
2012100706 - 12465,18,77,1128,0,1,0,3,3,2,fourth_down,5,56,1,39
2012100706 - 12475,19,80,900,0,1,0,-6,2,3,fourth_down,2,25,0,NA
2012100706 - 12483,20,99,716,0,1,0,6,3,2,fourth_down,0,5,0,NA
2012100706 - 12487,21,70,615,0,1,0,-6,2,3,fourth_down,5,57,1,31
2012100706 - 12500,22,80,264,0,1,0,3,3,2,end_of_half,NA,NA,0,NA
2012100707 - 12513,1,87,1795,1,0,0,0,3,3,fourth_down,0,3,0,NA
2012100707 - 12517,2,45,1742,1,0,0,0,3,3,fourth_down,4,41,1,22
2012100707 - 12526,3,81,1524,1,0,0,-3,3,3,fourth_down,0,4,0,NA
2012100707 - 12530,4,69,1432,1,0,0,3,3,3,fourth_down,3,30,0,NA
2012100707 - 12538,5,95,1180,1,0,0,-3,3,3,fourth_down,3,37,0,NA
2012100707 - 12546,6,68,927,1,0,0,3,3,3,fourth_down,5,50,1,36
2012100707 - 12559,7,77,502,1,0,0,-6,3,3,fourth_down,-1,-13,0,NA
2012100707 - 12563,8,62,449,1,0,0,6,3,3,fourth_down,1,19,0,NA
2012100707 - 12571,9,91,166,1,0,0,-6,3,3,fourth_down,7,77,1,32
2012100707 - 12588,11,37,1788,0,1,0,-3,3,3,fourth_down,-1,-18,0,NA
2012100707 - 12593,12,83,1695,0,1,0,3,3,3,defensive_touchdown,NA,NA,0,NA
2012100707 - 12596,13,72,1641,0,1,0,-3,3,3,turnover,NA,NA,0,NA
2012100707 - 12601,14,80,1479,0,1,0,3,3,3,fourth_down,1,16,0,NA
2012100707 - 12609,15,88,1265,0,1,0,-3,3,3,fourth_down,1,17,0,NA
2012100707 - 12616,16,70,1057,0,1,0,3,3,3,turnover,NA,NA,0,NA
2012100707 - 12617,17,27,1057,0,1,0,-3,3,3,touchdown,NA,NA,0,NA
2012100707 - 12625,18,80,935,0,1,0,-4,3,2,fourth_down,0,9,0,NA
2012100707 - 12629,19,65,840,0,1,0,4,2,3,fourth_down,3,39,1,44
2012100707 - 12637,20,80,627,0,1,0,-7,3,2,fourth_down,7,79,0,NA
2012100707 - 12650,21,99,227,0,1,0,7,2,2,fourth_down,1,17,0,NA
2012100707 - 12663,23,69,53,0,1,1,-5,0,1,end_of_half,NA,NA,0,NA
2012100708 - 12668,1,80,1800,1,0,0,0,3,3,fourth_down,0,6,0,NA
2012100708 - 12672,2,71,1666,1,0,0,0,3,3,turnover,NA,NA,0,NA
2012100708 - 12675,3,45,1589,1,0,0,0,3,3,fourth_down,0,2,0,NA
2012100708 - 12679,4,91,1534,1,0,0,0,3,3,fourth_down,7,77,1,32
2012100708 - 12693,5,74,1157,1,0,0,-3,3,3,fourth_down,6,61,1,31
2012100708 - 12710,6,80,842,1,0,0,0,3,3,fourth_down,4,40,0,NA
2012100708 - 12720,7,97,620,1,0,0,0,3,3,fourth_down,0,6,0,NA
2012100708 - 12724,8,70,550,1,0,0,0,3,3,fourth_down,0,5,0,NA
2012100708 - 12728,9,78,462,1,0,0,0,3,3,turnover,NA,NA,0,NA
2012100708 - 12740,10,77,115,1,0,1,0,3,3,fourth_down,3,35,0,NA
2012100708 - 12753,11,80,12,1,0,1,0,3,0,end_of_half,NA,NA,0,NA
2012100708 - 12756,12,89,1800,0,1,0,0,3,3,fourth_down,7,76,1,31
2012100708 - 12776,13,75,1235,0,1,0,-3,3,3,defensive_touchdown,NA,NA,0,NA
2012100708 - 12779,14,94,1199,0,1,0,-9,3,3,fourth_down,0,-4,0,NA
2012100708 - 12784,15,67,1111,0,1,0,9,3,3,touchdown,NA,NA,0,NA
2012100708 - 12797,16,80,895,0,1,0,-16,3,3,fourth_down,2,29,0,NA
2012100708 - 12803,17,94,760,0,1,0,16,3,3,touchdown,NA,NA,0,NA
2012100708 - 12812,18,80,517,0,1,0,-23,2,3,defensive_touchdown,NA,NA,0,NA
2012100708 - 12817,19,80,474,0,1,0,-29,2,3,fourth_down,0,3,0,NA
2012100708 - 12821,20,73,391,0,1,0,29,3,2,touchdown,NA,NA,0,NA
2012100708 - 12832,21,80,109,0,1,1,-36,2,3,end_of_half,NA,NA,0,NA
2012100709 - 12841,1,84,1796,1,0,0,0,3,3,turnover,NA,NA,0,NA
2012100709 - 12849,2,83,1642,1,0,0,0,3,3,fourth_down,1,14,0,NA
2012100709 - 12854,3,73,1571,1,0,0,0,3,3,fourth_down,1,13,0,NA
2012100709 - 12861,4,84,1372,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2012100709 - 12875,5,80,1088,1,0,0,-7,3,3,touchdown,NA,NA,0,NA
2012100709 - 12890,6,80,845,1,0,0,0,2,2,touchdown,NA,NA,0,NA
2012100709 - 12907,7,68,471,1,0,0,-7,2,2,fourth_down,2,29,0,NA
2012100709 - 12915,8,98,303,1,0,0,7,2,2,fourth_down,9,93,1,23
2012100709 - 12935,9,69,1,1,0,1,-10,2,0,end_of_half,NA,NA,0,NA
2012100709 - 12938,10,81,1794,0,1,0,10,3,3,fourth_down,0,0,0,NA
2012100709 - 12942,11,69,1724,0,1,0,-10,3,3,fourth_down,1,18,0,NA
2012100709 - 12947,12,80,1584,0,1,0,10,3,3,touchdown,NA,NA,0,NA
2012100709 - 12969,13,80,1200,0,1,0,-17,3,3,turnover,NA,NA,0,NA
2012100709 - 12970,14,14,1191,0,1,0,17,3,3,touchdown,NA,NA,0,NA
2012100709 - 12975,15,90,1177,0,1,0,-24,3,3,touchdown,NA,NA,0,NA
2012100709 - 12987,16,80,968,0,1,0,17,3,3,fourth_down,2,24,0,NA
2012100709 - 12997,17,71,780,0,1,0,-17,3,3,fourth_down,2,24,0,NA
2012100709 - 13003,18,53,650,0,1,0,17,3,3,fourth_down,1,16,0,NA
2012100709 - 13011,19,43,488,0,1,0,-17,2,3,touchdown,NA,NA,0,NA
2012100709 - 13019,20,61,401,0,1,0,10,3,2,turnover,NA,NA,0,NA
2012100709 - 13022,21,68,319,0,1,0,-10,2,3,turnover,NA,NA,0,NA
2012100709 - 13029,22,89,222,0,1,0,10,3,2,end_of_half,NA,NA,0,NA
2012100710 - 13041,1,86,1793,1,0,0,0,3,3,fourth_down,0,8,0,NA
2012100710 - 13046,2,62,1635,1,0,0,0,3,3,fourth_down,0,3,0,NA
2012100710 - 13050,3,80,1542,1,0,0,0,3,3,fourth_down,7,79,1,19
2012100710 - 13057,4,44,1334,1,0,0,-3,3,3,fourth_down,0,7,0,NA
2012100710 - 13063,5,87,1169,1,0,0,3,3,3,fourth_down,2,21,0,NA
2012100710 - 13070,6,88,990,1,0,0,-3,3,3,fourth_down,7,75,1,31
2012100710 - 13084,7,74,640,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2012100710 - 13089,8,80,594,1,0,0,-7,3,3,fourth_down,1,19,0,NA
2012100710 - 13095,9,97,419,1,0,0,7,3,3,turnover,NA,NA,0,NA
2012100710 - 13110,10,83,46,1,0,1,-7,3,2,turnover,NA,NA,0,NA
2012100710 - 13114,11,28,29,1,0,1,7,1,3,touchdown,NA,NA,0,NA
2012100710 - 13119,13,80,1800,0,1,0,-14,3,3,fourth_down,0,7,0,NA
2012100710 - 13125,14,66,1610,0,1,0,14,3,3,touchdown,NA,NA,0,NA
2012100710 - 13134,15,80,1446,0,1,0,-21,3,3,turnover,NA,NA,0,NA
2012100710 - 13139,16,94,1320,0,1,0,21,3,3,touchdown,NA,NA,0,NA
2012100710 - 13157,17,80,852,0,1,0,-28,3,2,fourth_down,0,2,0,NA
2012100710 - 13162,18,67,780,0,1,0,28,2,3,touchdown,NA,NA,0,NA
2012100710 - 13173,19,80,592,0,1,0,-35,3,1,fourth_down,0,7,0,NA
2012100710 - 13177,20,69,460,0,1,0,35,1,3,touchdown,NA,NA,0,NA
2012100710 - 13191,21,62,63,0,1,1,-42,3,1,end_of_half,NA,NA,0,NA
2012100704 - 13195,1,80,1800,1,0,0,0,3,3,fourth_down,3,33,0,NA
2012100704 - 13203,2,90,1535,1,0,0,0,3,3,fourth_down,0,5,0,NA
2012100704 - 13207,3,53,1442,1,0,0,0,3,3,fourth_down,0,6,0,NA
2012100704 - 13211,4,91,1350,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2012100704 - 13222,5,68,1044,1,0,0,-7,3,3,turnover,NA,NA,0,NA
2012100704 - 13227,6,71,928,1,0,0,7,3,3,fourth_down,1,18,0,NA
2012100704 - 13234,7,82,788,1,0,0,-7,3,3,turnover,NA,NA,0,NA
2012100704 - 13239,8,43,684,1,0,0,7,3,3,fourth_down,1,19,1,42
2012100704 - 13245,9,80,627,1,0,0,-10,3,3,fourth_down,2,21,0,NA
2012100704 - 13252,10,95,454,1,0,0,10,3,3,fourth_down,7,77,1,36
2012100704 - 13266,11,80,112,1,0,1,-13,3,3,fourth_down,-1,-14,0,NA
2012100704 - 13272,12,60,89,1,0,1,13,2,3,turnover,NA,NA,0,NA
2012100704 - 13279,13,96,15,1,0,1,-13,3,1,end_of_half,NA,NA,0,NA
2012100704 - 13282,14,80,1800,0,1,0,13,3,3,turnover,NA,NA,0,NA
2012100704 - 13286,15,60,1680,0,1,0,-13,3,3,fourth_down,0,0,0,NA
2012100704 - 13290,16,77,1591,0,1,0,13,3,3,fourth_down,6,69,1,26
2012100704 - 13303,17,80,1207,0,1,0,-16,3,3,fourth_down,0,-1,0,NA
2012100704 - 13308,18,61,1116,0,1,0,16,3,3,touchdown,NA,NA,0,NA
2012100704 - 13317,19,77,900,0,1,0,-23,3,3,touchdown,NA,NA,0,NA
2012100704 - 13331,20,43,634,0,1,0,16,3,3,touchdown,NA,NA,0,NA
2012100704 - 13340,21,80,398,0,1,0,-23,3,3,fourth_down,7,71,0,NA
2012100704 - 13357,22,87,120,0,1,1,23,3,3,fourth_down,0,7,0,NA
2012100704 - 13364,23,60,91,0,1,1,-23,0,3,end_of_half,NA,NA,0,NA
2012100711 - 13374,1,80,1800,1,0,0,0,3,3,fourth_down,0,3,0,NA
2012100711 - 13378,2,70,1703,1,0,0,0,3,3,fourth_down,0,6,0,NA
2012100711 - 13386,3,91,1522,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2012100711 - 13395,4,80,1316,1,0,0,-7,3,3,touchdown,NA,NA,0,NA
2012100711 - 13406,5,94,1073,1,0,0,0,3,3,fourth_down,3,35,0,NA
2012100711 - 13412,6,91,926,1,0,0,0,3,3,fourth_down,0,6,0,NA
2012100711 - 13416,7,65,846,1,0,0,0,3,3,fourth_down,6,63,1,20
2012100711 - 13428,8,80,598,1,0,0,-3,3,2,touchdown,NA,NA,0,NA
2012100711 - 13438,9,81,431,1,0,0,-4,2,2,fourth_down,4,45,1,-55
2012100711 - 13438,9,81,431,1,0,0,-4,2,2,fourth_down,1,17,0,NA
